,Date,Open,High,Low,Close,Adj Close,Volume,open_close_ratio,high_close_ratio,low_close_ratio,close_lastclose_ratio,adjclose_lastadjclose_ratio,close_ma5_ratio,close_ma10_ratio,close_ma15_ratio,close_ma20_ratio,close_ma25_ratio,close_ma30_ratio,label
320,2013-12-12,48.57,48.779999,48.029999,48.32,43.321114,11611700,0.005173841059602724,0.009519846854304514,-0.0060016763245034355,-0.012870295957705946,-0.003916562820587388,0.016763249172186745,0.021399012831124775,0.021205856788079958,0.01435223923841189,0.005645697847681763,-0.005118650662252144,1
321,2013-12-13,48.740002000000004,48.900002,48.060001,48.380001,43.374901,8396300,0.007441111875958972,0.01074826352318592,-0.006614303294454227,0.0012417425496689116,0.0012415885704140095,0.01132698612387495,0.017135162936436243,0.019608642284512534,0.013672989589232687,0.006515071382491078,-0.0040857274889269934,0
322,2013-12-16,48.299999,48.59,47.889998999999996,48.09,43.114906,11349200,0.0043667914327301105,0.010397171969224406,-0.004158889582033809,-0.005994233030296892,-0.0059941347186015514,0.011312131420255112,0.01892285714285591,0.02457892562556352,0.019806617799959625,0.013657729257641416,0.0039024086781724865,0
323,2013-12-17,47.93,48.0,47.610001000000004,47.900002,42.944557,13900000,0.0006262630218678567,0.002087640831413662,-0.00605430037351562,-0.003950883759617496,-0.003951046535970559,0.008935256411890746,0.01908138959994088,0.02619342966485383,0.023736918633115334,0.018430025952816953,0.009401492996457872,1
324,2013-12-18,47.869999,48.93,47.650002,48.900002,43.841105999999996,13549700,-0.021063455171228873,0.0006134560076296314,-0.02556237114264326,0.020876825850654424,0.0208768948297684,-0.011901860453909952,-0.0025971634929596865,0.0042808178208257885,0.0036502769468202967,-0.0013251868578658677,-0.008827574962744333,0
325,2013-12-19,48.75,48.950001,48.529999,48.790001000000004,43.742489,8762400,-0.0008198606103738681,0.003279360457483893,-0.0053290017354171715,-0.0022495091104494103,-0.0022494186164007113,-0.007747484981603381,-0.00038943020312809384,0.005123992516417708,0.006589455696056623,0.002115175197475283,-0.004659438997210552,1
326,2013-12-20,48.860001000000004,49.450001,48.630001,49.32,44.217655,16805100,-0.00932682481751812,0.0026358678021087822,-0.013990247364152442,0.010862861019412584,0.01086280206871626,-0.014598519870233306,-0.011273300892134075,-0.006366576101648702,-0.003517830494727092,-0.007437137064071564,-0.012989991213841812,1
327,2013-12-23,49.439999,49.700001,49.25,49.360001000000004,44.253521,8263900,0.0016207049914767069,0.006888168417986895,-0.002228545335726473,0.000811050283860526,0.0008111239729922115,-0.010251211299609042,-0.012479744479746868,-0.00827931776851698,-0.003899924961507595,-0.007196121410127376,-0.012061060668671408,1
328,2013-12-24,49.43,49.669998,49.23,49.41,44.298351000000004,4252900,0.0004047763610606214,0.0052620522161506145,-0.0036429872495445936,0.0010129456845024976,0.0010130267374657276,-0.005140643594412242,-0.013519514268367505,-0.009755096809012653,-0.005160884436347546,-0.007067384739931071,-0.011434924779059608,1
329,2013-12-26,49.439999,49.75,49.360001000000004,49.720001,44.576279,5069800,-0.005631576716983666,0.0006033587971969734,-0.0072405469179294135,0.006274053835256144,0.00627400329190575,-0.008045060176083196,-0.01812148394767832,-0.01537946469470064,-0.011222854762209966,-0.01193082115987898,-0.016170566850954193,1
330,2013-12-27,49.77,49.900002,49.529999,49.790001000000004,44.63903,4244300,-0.00040170716204646073,0.0022092990116628908,-0.005221972178711232,0.0014078841229308026,0.0014077218064791897,-0.00542278358258963,-0.016549509609370183,-0.015451569616691696,-0.012653150981056238,-0.011986351235461878,-0.015913514442387977,1
331,2013-12-30,49.740002000000004,49.939999,49.330002,49.939999,44.773514,6321900,-0.004004745775024854,0.0,-0.012214597761605828,0.0030126129139864677,0.00301269987273467,-0.005927084620084178,-0.0163796218738419,-0.017674509765208124,-0.01550858160809998,-0.013896645051995282,-0.017454250783358383,1
332,2013-12-31,49.740002000000004,50.080002,49.529999,50.049999,44.872135,8474900,-0.006193746377497367,0.0005994605514378915,-0.01038961059719512,0.0022026432159119036,0.0022026638338015214,-0.005354625481609254,-0.014625342949558306,-0.019180788928020553,-0.01780217018585617,-0.015176792311224485,-0.0182950113545457,0
333,2014-01-02,49.880001,50.040001000000004,49.299999,49.490002000000004,44.370075,7886500,0.007880359350157073,0.011113335578365913,-0.0038392198893021368,-0.011188751472302694,-0.011188680904084425,0.006223446909541019,-0.00026270760708491103,-0.008001643106284595,-0.006961030229902687,-0.004170566814687193,-0.006189832712743426,1
334,2014-01-03,49.490002000000004,50.0,49.459998999999996,49.73,44.585236,6435000,-0.004826020510757978,0.005429318318922238,-0.00542933842750859,0.004849423930110008,0.004849236788533773,0.0014076050673654805,-0.0034184516388505726,-0.011743402372812684,-0.011331177357730482,-0.008855810174944412,-0.009873305851598513,1
335,2014-01-06,49.810001,50.139998999999996,49.509997999999996,49.740002000000004,44.594208,9931400,0.0014072978927504032,0.00804175681376118,-0.004624125266420531,0.0002011260808365556,0.0002012325335678522,0.00100519497365692,-0.0017089162963854765,-0.010038893846445407,-0.010595122211694896,-0.009127491390128806,-0.00899346164079362,1
336,2014-01-07,49.959998999999996,50.400002,49.939999,50.110001000000004,44.92593,9995800,-0.002993454340581736,0.005787287850981926,-0.0033925762643669533,0.007438660738292802,0.007438679032039319,-0.00570744750134633,-0.007503500149601883,-0.015046901848328686,-0.017182204805782253,-0.016220324561557753,-0.01531963782372836,0
337,2014-01-08,50.099998,50.139998999999996,49.599998,49.790001000000004,44.63903,13695700,0.006226089451172978,0.007029483690911942,-0.0038160874911411513,-0.006385950780563698,-0.006386067021873609,-0.0003615143530507625,-0.0002611046342427814,-0.006440386829207889,-0.010634671407215746,-0.010210894352060573,-0.00842204575707195,0
338,2014-01-09,49.82,50.0,49.34,49.52,44.396965,9323900,0.006058158319870666,0.009693053311793154,-0.003634894991922488,-0.005422795633203581,-0.005422720879015408,0.005210032310179358,0.00541196688206691,0.0011577948303720387,-0.0051494204361862694,-0.00500806462035519,-0.0031098411416262683,1
339,2014-01-10,49.830002,50.07,49.5,49.880001,44.71973,8143100,-0.001002385705645814,0.0038091218161764306,-0.007618303776698032,0.007269810177706004,0.007269978927613607,-0.0014434642854138646,-0.0015236647649635726,-0.004758093997097479,-0.011397359434694887,-0.011732164159338865,-0.010104257348885315,1
340,2014-01-13,50.900002,53.439999,50.790001000000004,53.119999,47.624538,37291300,-0.041792112985544305,0.006024096498947529,-0.04386291498235906,0.06495585274747695,0.06495584834702717,-0.049623468554657046,-0.05615584819570596,-0.06002758396136221,-0.06717805755229678,-0.06876503216801622,-0.06841739210123088,0
341,2014-01-14,52.529999,53.099998,52.169998,53.0,47.516949,21190700,-0.00886794339622643,0.0018867547169811871,-0.015660415094339575,-0.0022590173618037834,-0.0022591085293048874,-0.036566033962262656,-0.04824527358490682,-0.053270431446540534,-0.06070753584905564,-0.06393206415094321,-0.06431445660377333,0
342,2014-01-15,52.650002,52.900002,52.349998,52.52,47.086605,10488000,0.0024752856054834904,0.007235376999238374,-0.0032369002284844406,-0.00905660377358486,-0.00905664208364887,-0.01736481340441598,-0.03484385757806652,-0.040606745366844166,-0.047905548362527695,-0.05312260929169832,-0.05427772658035024,0
343,2014-01-16,52.150002,52.98,52.099998,52.5,47.068668,7769600,-0.006666628571428523,0.00914285714285712,-0.007619085714285712,-0.0003808073115004751,-0.00038093636183789137,-0.0056380952380937766,-0.028742849523810676,-0.036317452698412356,-0.04316189523809444,-0.05042284647619033,-0.052177767619047355,0
344,2014-01-17,52.619999,52.650002,51.720001,51.950001,46.575581,16758800,0.012896977615072691,0.013474513696352108,-0.004427333889752916,-0.01047617142857138,-0.010475907242584404,0.012858498308788713,-0.014186727349631001,-0.02325313910965998,-0.030096256398531307,-0.03805968049933239,-0.04044915802792748,0
345,2014-01-21,52.029999,52.25,51.709998999999996,51.830002,46.467983000000004,11035500,0.003858711022237671,0.008103376110230487,-0.0023153192237963527,-0.0023098940845063254,-0.0023101805214195137,0.010225710583612768,-0.007871917504461146,-0.018367769565845404,-0.02491802913686847,-0.03312369850960062,-0.036285317912972403,0
346,2014-01-22,51.77,51.98,51.279999,51.349998,46.03764,10653600,0.008179201876502562,0.012268783340556366,-0.0013631743471538282,-0.009261122544429012,-0.009261064763667504,0.013242497107790685,0.003816985543016793,-0.007361199897222392,-0.013826633449916637,-0.02177210367174698,-0.02600449565742924,1
347,2014-01-23,51.209998999999996,51.75,50.860001000000004,51.599998,46.261776,15877800,-0.007558120447989203,0.002907015616550934,-0.014341027687636676,0.004868549361968899,0.004868538004988876,0.004767476928973391,0.0024612772271803696,-0.010167913830797182,-0.01643406555945892,-0.02379065130971514,-0.029405638736652806,1
348,2014-01-24,51.27,52.169998,51.130001,51.98,46.602478000000005,18261300,-0.013659099653712814,0.00365521354367071,-0.016352424009234312,0.007364380130402193,0.007364654569249618,-0.004578687956905081,-0.00013466910350212746,-0.014210589970500842,-0.02115236148518551,-0.027787603693728347,-0.03486596575606005,1
349,2014-01-27,52.860001000000004,54.099998,52.529999,52.529999,47.09557,31002000,0.00628216269335935,0.029887664760854138,0.0,0.010580973451327358,0.01058081074572903,-0.012792682520323728,-0.005558715125809188,-0.020978467307159687,-0.02872642068772835,-0.03520271835527733,-0.04269938465700962,1
350,2014-01-28,52.369999,53.09,52.220001,52.869999,47.400397999999996,15078200,-0.00945715924829127,0.0041611689835667764,-0.01229426919414156,0.006472492032600252,0.006472540835581686,-0.015207115854114495,-0.01242669401223262,-0.023327641825753975,-0.03205974999167216,-0.03832038733346688,-0.045986987818932956,0
351,2014-01-29,52.700001,52.84,51.779999,52.209998999999996,46.808678,19346100,0.009385213740379594,0.012066673282257856,-0.008235970278413496,-0.01248345020774455,-0.012483439485043935,0.0005362957390611101,-0.0014556483711105628,-0.00829979968651784,-0.017649855729741426,-0.0239494139810269,-0.0314818125164108,1
352,2014-01-30,52.459998999999996,53.669998,52.380001,53.509997999999996,47.974178,17371800,-0.01962248251252041,0.002990095421046446,-0.021117492846850716,0.024899425874342462,0.024899229155756153,-0.016632387091472522,-0.023864672915892005,-0.02775802259109217,-0.03828252806139054,-0.04455985963595077,-0.05163516918838218,0
353,2014-01-31,53.310001,53.48,52.759997999999996,52.970001,47.490051,16290000,0.006418727460473228,0.009628072312099611,-0.003964564773181856,-0.010091515981742183,-0.010091407923654261,-0.002869582728532105,-0.013026269340641439,-0.013504524318710742,-0.025193525104897807,-0.03213141264618846,-0.03877668103750531,0
354,2014-02-03,52.91,53.150002,51.919998,52.080002,46.692130999999996,15488600,0.015936980954800894,0.020545314111163115,-0.00307227330751636,-0.016801944179687722,-0.016801834978025343,0.012442353592845068,0.004089815511143069,0.0061699511199462265,-0.0062788390445907005,-0.01377883818053649,-0.020314934575719534,1
355,2014-02-04,52.59,53.52,52.400002,53.509997999999996,47.974178,18181900,-0.017193011294823646,0.00018691834000827967,-0.02074371223112348,0.027457679437109084,0.027457453162718304,-0.012221985132571334,-0.01960379067852025,-0.020232947868918938,-0.029312244601466086,-0.037353730418753006,-0.043555684677842876,1
356,2014-02-05,54.279999,55.200001,53.139998999999996,53.529999,47.992115000000005,24506300,0.014010835307506797,0.031197497313609324,-0.007285634359903481,0.0003737806157271262,0.00037388863650789084,-0.007659245426100747,-0.015897622191251015,-0.019938964193391695,-0.026480464720351593,-0.035030806557646454,-0.04129146910688353,1
357,2014-02-06,53.259997999999996,53.869999,52.799999,53.77,48.207287,12244800,-0.009484880044634658,0.0018597545099496848,-0.01803981774223551,0.004483485979515978,0.00448348650606456,-0.01112144318393038,-0.0162544262599974,-0.022763630277105595,-0.027124796354844105,-0.03657057838943678,-0.04283677391358265,1
358,2014-02-07,53.650002,54.82,53.439999,54.77,49.103836,14497100,-0.020449114478729324,0.000912908526565559,-0.02428338506481653,0.01859773107680862,0.018597789998014314,-0.022603618769398204,-0.02912179112653024,-0.03784310875783525,-0.04009494796421331,-0.0503049129085269,-0.05705069685350894,1
359,2014-02-10,54.290001000000004,55.0,54.220001,54.889998999999996,49.211418,10609600,-0.010930916577353011,0.002004026270796766,-0.012206194428970418,0.0021909622055868994,0.0021909082622384446,-0.014501727354739646,-0.026944790070046243,-0.03637577402761416,-0.03762979481927042,-0.048620862973599466,-0.05597253517894962,1
360,2014-02-11,54.709998999999996,55.75,54.439999,55.700001,49.937626,15352600,-0.01777382373835157,0.0008976480987854529,-0.022621220419726695,0.014756823005225517,0.014756900522557626,-0.02096950052119273,-0.03601438534983237,-0.0457570596213569,-0.04930881958152877,-0.058175962330773046,-0.06616399163080833,0
361,2014-02-12,55.439999,55.689999,54.849998,55.0,49.31004,13629700,0.007999981818181734,0.012545436363636364,-0.0027273090909091247,-0.012567342682812566,-0.012567397577129547,-0.0031636363636351472,-0.018672730909091828,-0.029187887272726698,-0.035390914545453955,-0.04263273090909114,-0.05121212181818202,1
362,2014-02-13,54.450001,55.209998999999996,54.41,55.099998,49.399693,10243400,-0.01179667919407179,0.001996388457219167,-0.012522650182310358,0.0018181454545453946,0.0018181490017041835,-0.0001451615297685116,-0.017568026046027363,-0.026715036662372293,-0.03480033520146353,-0.04051539747787325,-0.049878974587258984,1
363,2014-02-14,54.950001,55.619999,54.950001,55.439999,49.704525,8681900,-0.008838347922769607,0.003246753305316652,-0.008838347922769607,0.006170617283870028,0.006170726607551913,-0.0038600217146455007,-0.019137796160495157,-0.0285233206203096,-0.03806817258420181,-0.042128416344308084,-0.052128413037429544,1
364,2014-02-18,55.220001,55.93,55.130001,55.689999,49.928646,11201100,-0.00843954046398887,0.004309588872501102,-0.010055629557472301,0.0045093795907176215,0.0045090663274622855,-0.005458782644257476,-0.017058712822028532,-0.0291015663333013,-0.03902854352717755,-0.04225533277528026,-0.05281617141586503,0
365,2014-02-19,55.439999,55.66,54.990002000000004,55.040001000000004,49.345909000000006,10297100,0.007267405391217174,0.01126451651045568,-0.0009084120474488477,-0.01167171865095551,-0.011671396015826119,0.0038880522549424867,-0.0026708102712437176,-0.015007292605245248,-0.024763836759377433,-0.029549442777081936,-0.03842056434555696,1
366,2014-02-20,55.110001000000004,56.0,55.029999,55.810001,50.036246999999996,10133100,-0.012542554872916,0.0034043898332845046,-0.013976025551406202,0.013989825327219707,0.013989771674891793,-0.0070596916850065305,-0.012345479083579525,-0.024296743278443,-0.03422328284853393,-0.04092458840844715,-0.04828288571433681,1
367,2014-02-21,55.849998,56.34,55.82,56.029999,50.233482,11666600,-0.00321258260240187,0.005532768258661003,-0.00374797436637464,0.003941909981331149,0.0039418424007700015,-0.007638750805615935,-0.012189885993038274,-0.02512938113741492,-0.034062099483527564,-0.04218453332472871,-0.04830744270880094,1
368,2014-02-24,55.869999,56.919998,55.869999,56.18,50.36797,11012500,-0.005517995728017033,0.013171911712353213,-0.005517995728017033,0.002677155143265386,0.002677258168167551,-0.0076539693841207734,-0.012317556069776692,-0.02392310905423023,-0.032903175507297044,-0.04212175792096862,-0.0468968844191292,0
369,2014-02-25,56.130001,56.389998999999996,55.799999,55.91,50.125893,8514500,0.003934913253443195,0.00858520837059551,-0.0019674655696654275,-0.004805980776076968,-0.004806169476355704,-0.0020747594348043963,-0.005723487748167666,-0.01464258749180214,-0.025210165444463306,-0.034662858164907995,-0.038699105705598535,1
370,2014-02-26,56.0,56.450001,55.919998,56.27,50.448654,10139500,-0.004798293939932474,0.0031988803980806946,-0.006220046205793528,0.006438919692362877,0.00643900748062487,-0.004087435578459697,-0.011071624311357109,-0.01767668266097966,-0.028425454060777566,-0.03768261027190345,-0.04298324092174666,1
371,2014-02-27,56.240002000000004,56.669998,56.0,56.66,50.798302,9055500,-0.0074126014825272035,0.00017645605365346206,-0.011648429226967849,0.0069308690243468085,0.006930769649473811,-0.007942114366394804,-0.014948822802683726,-0.02075538651606057,-0.031186026297210345,-0.040557719731733166,-0.04741734851158963,1
372,2014-02-28,56.73,57.459998999999996,56.650002,56.990002000000004,51.094162,11886600,-0.004562238829189824,0.008247007957641328,-0.005965958730796417,0.005824249911754453,0.005824210423411413,-0.010317627291887566,-0.017336407533378728,-0.022658981482400975,-0.033742796675107045,-0.042330271193884106,-0.05031880679702405,0
373,2014-03-03,56.099998,56.77,55.950001,56.419998,50.583138,9821800,-0.005671747808285943,0.006203509613736724,-0.00833032642078435,-0.010001824530555425,-0.010001612317274144,0.0005317618054521134,-0.005671712359863412,-0.010835369638498182,-0.020923400245422386,-0.029507238195931818,-0.03840833705807656,1
374,2014-03-04,57.040001000000004,57.389998999999996,56.91,57.060001,51.156925,10995900,-0.000350508230800739,0.005783350757389449,-0.0026288292564173865,0.011343548789207736,0.011343444133497638,-0.006659670405542273,-0.014423427717781823,-0.019394807464748087,-0.02754120614193345,-0.03721698567793574,-0.04620869121026949,0
375,2014-03-05,57.400002,57.439999,56.52,56.880001,50.995544,9042300,0.009142070865997276,0.009845252991468767,-0.0063291313936509885,-0.003154574077206873,-0.003154626670778149,-0.001371318541290245,-0.008069634175991935,-0.014908597956365566,-0.02150142543070499,-0.03135023081311128,-0.04023091818628244,1
376,2014-03-06,57.060001,57.650002,57.009997999999996,57.259997999999996,51.336231,10605700,-0.0034927874080609156,0.006811107468079225,-0.004366049750822554,0.0066806785042075045,0.006680720966522058,-0.005902864334712321,-0.0121201209263061,-0.018814732290653002,-0.024738005579391098,-0.034250755649694375,-0.04315982802979934,1
377,2014-03-07,57.349998,57.57,57.099998,57.470001,51.524506,10634200,-0.0020880981018254197,0.0017400208501823222,-0.006438193728237507,0.0036675341832881347,0.003667487782653911,-0.00786499377301042,-0.013224306364637894,-0.019650849376761537,-0.025082670522311945,-0.035023508699782435,-0.04325157224201204,0
378,2014-03-10,57.439999,57.619999,57.0,57.32,51.390029999999996,7383200,0.0020934926727145253,0.0052337578506629345,-0.005582693649685999,-0.002610074776229876,-0.0026099425387990927,-0.0021283984647575416,-0.00865317341242211,-0.014898812514538173,-0.020307049895323392,-0.02946266782972773,-0.037642479064898815,0
379,2014-03-11,57.400002,57.439999,56.57,56.689999,50.825199,10885500,0.01252430785895764,0.013229846767151887,-0.0021167578429486245,-0.01099094556873692,-0.010991061884960907,0.007655685441096738,0.0037396543259766712,-0.0027753090393713986,-0.007832053410336881,-0.015424223944685456,-0.024501662688922177,1
380,2014-03-12,56.389998999999996,56.93,56.259997999999996,56.810001,50.932789,9498300,-0.0073930996762349155,0.0021122865320843953,-0.009681446757939693,0.002116810762335719,0.0021168633299399886,0.005280739213507468,0.0025699541881711863,-0.0028046869188869117,-0.00895090813323407,-0.015180445428965794,-0.024250445504011453,0
381,2014-03-13,56.610001000000004,56.790001000000004,55.720001,55.790001000000004,50.40873,10120000,0.014697974283958137,0.017924358882875913,-0.0012547051218012584,-0.01795458514425996,-0.010289226454887501,0.01839038145921701,0.01934036889513502,0.015402982337283211,0.009876302923888858,0.004445222361620038,-0.004271991917213502,0
382,2014-03-14,55.529999,56.02,55.27,55.700001,50.327412,12117800,-0.003052100483804332,0.005745044780160802,-0.007719946001437217,-0.0016131922994588876,-0.0016131729563508834,0.013680419862112547,0.018671437725826356,0.016648698683745966,0.012046662261282037,0.0074542009433715695,-0.0013525014718281936,1
383,2014-03-17,55.950001,56.450001,55.950001,56.259997999999996,50.833393,9509400,-0.005510078404197483,0.003377230834597622,-0.005510078404197483,0.010053805923629922,0.01005378540029045,-0.00017771063553728705,0.008247460300300213,0.006624044553527275,0.0027017784465630523,-0.0015143633670230416,-0.009343490674611488,1
384,2014-03-18,56.310001,56.560001,56.16,56.360001000000004,50.923752,7070900,-0.0008871539941953666,0.003548615976781022,-0.0035486337198611384,0.0017775151716146187,0.001777552011922534,-0.003122792705413713,0.005216449517095656,0.005370223467526358,0.0015170182484574024,-0.002242743040405615,-0.008569927692750223,0
385,2014-03-19,56.68,56.91,55.639998999999996,55.990002000000004,50.589443,10048400,0.012323593058632065,0.01643146931839712,-0.006251169628463504,-0.006564921813965174,-0.006564893333075639,0.0005357849424634242,0.010269658500815293,0.011680625885076568,0.008983714628195028,0.004557921608933091,-0.0005417991114436971,0
386,2014-03-20,55.830002,55.880001,55.310001,55.59,50.228024,8460800,0.004317359237272944,0.005216783594171659,-0.005036859147328765,-0.007144168346341573,-0.007144158515443699,0.007015657492356331,0.014534995502787584,0.017677045032080452,0.016046054146430455,0.012210830005396689,0.00788511183066487,0
387,2014-03-21,56.5,56.599998,54.619999,54.66,49.387718,23424900,0.03366264178558365,0.03549209659714614,-0.0007318148554701365,-0.016729627630868937,-0.01672982397237044,0.020343948042446325,0.026655695206731833,0.03215026466642312,0.03208013538236498,0.029110869374314285,0.02557629040126863,0
388,2014-03-24,54.860001000000004,54.860001000000004,53.57,53.779999,48.592605999999996,15500800,0.020081852362994868,0.020081852362994868,-0.003904778800758235,-0.016099542627149632,-0.016099387301110046,0.02781705890325692,0.03687246628621077,0.04576672701933959,0.046736727347281626,0.04471552928069089,0.04174416217449184,1
389,2014-03-25,53.880001,55.48,53.810001,55.189999,49.8666,14115700,-0.02373614828295245,0.005254593318619216,-0.025004494020737345,0.026217925366640582,0.02621785709537794,-0.0026816271549470194,0.007664453844254737,0.016790500998801416,0.01934229243236718,0.017662640653427486,0.015310763096770597,1
390,2014-03-26,55.43,56.459998999999996,55.389998999999996,56.02,50.616543,13073600,-0.010531952873973682,0.007854319885755023,-0.011246001428061536,0.015038974724387977,0.015038984009337009,-0.01735095323098723,-0.008675471260265022,0.0007021301915985934,0.004016424491254167,0.0032845426633347774,0.0004581691062717219,0
391,2014-03-27,55.889998999999996,56.110001000000004,55.330002,55.73,50.354519,11123800,0.0028709671631077516,0.006818607572223412,-0.007177426879597992,-0.00517672259907187,-0.005176647484598007,-0.011735158801362111,-0.0036246186972911376,0.004079193731683084,0.008406605060112371,0.008447874394401866,0.006100842753753444,1
392,2014-03-28,56.209998999999996,56.959998999999996,55.77,55.98,50.580395,8960300,0.004108592354412188,0.017506234369417673,-0.003751339764201389,0.004485914229319876,0.004485714579062883,-0.011432661664878552,-0.007574135405502558,-0.0021793485768721865,0.0030010718113622215,0.003908540192926413,0.0021317143027275165,1
393,2014-03-31,56.09,56.84,56.040001000000004,56.77,51.294197,14181200,-0.01197815747754094,0.0012330456226881115,-0.012858886735952035,0.014112182922472405,0.014112226683876017,-0.014655631495506527,-0.020486170512595492,-0.01671070283600462,-0.010648227937289922,-0.009645938347718763,-0.011032821325817399,0
394,2014-04-01,56.650002,56.84,56.009997999999996,56.369999,50.932784999999996,7715400,0.0049672344326279205,0.008337786204324793,-0.006386393584999039,-0.007045992601726336,-0.007045865246706251,-0.0034770126570322635,-0.013517812906117643,-0.010111742832092485,-0.004239826223873977,-0.002291980881532374,-0.003613014078641119,1
395,2014-04-02,56.48,56.560001,56.049999,56.459998999999996,51.014099,7060000,0.00035425080329876124,0.001771200881530266,-0.007261778378706563,0.0015965939612665458,0.0015964962450021325,-0.0035068969802832806,-0.014257871311687986,-0.012102947433632938,-0.006199063163283891,-0.00374776839794122,-0.004362953200429898,0
396,2014-04-03,56.529999,56.75,55.950001,56.209998999999996,50.788216,8313100,0.0056929373010663475,0.009606849485978453,-0.004625475976258175,-0.004427913645552839,-0.004427854346697457,0.002632990617916553,-0.008770672634241361,-0.007211039682340048,-0.0027130235316309426,0.0003629418317547817,0.0003024538985196834,0
397,2014-04-04,56.610001000000004,56.720001,56.09,56.119999,50.706902,10412800,0.008731325886160546,0.010691411452092181,-0.0005345509717489261,-0.001601138615924813,-0.001601040682350341,0.004739846841410156,-0.004579465512820735,-0.005119969205035768,-0.0023164496136208745,0.001347128320511759,0.0019601021969608556,0
398,2014-04-07,55.369999,56.16,55.029999,55.189999,49.8666,11426300,0.003261460468589661,0.01757566619995754,-0.0028990759720797232,-0.016571632511967804,-0.0165717479644093,0.0159449178464397,0.014749056255644488,0.010352130404399862,0.012565696911863489,0.017329242568023817,0.018246075706578768,0
399,2014-04-08,55.279999,55.610001000000004,54.700001,55.040001000000004,49.731071,10766800,0.004360428699846652,0.010356104463006721,-0.006177325469162054,-0.002717847485374958,-0.0027178311735710503,0.013880784631528309,0.017241980064643503,0.011506759723109328,0.01382628790286633,0.018633700242846718,0.020494166294316107,1
400,2014-04-09,55.220001,57.150002,55.200001,57.099998,51.592377,16108500,-0.032924642133962845,0.0008757268257697515,-0.03327490484325413,0.037427270395580026,0.03742742640712482,-0.020455321206839572,-0.017565650352562634,-0.023689408885793073,-0.02249559185623695,-0.017961440909332715,-0.01583767948059589,0
401,2014-04-10,57.889998999999996,58.139998999999996,55.779999,55.849998,50.46294,18018500,0.0365264292399794,0.041002705138861284,-0.0012533393465833376,-0.021891419330697715,-0.02189154804788307,0.00017906894106056725,0.004637443317365486,-0.001527878300012886,-0.000563982115092676,0.003008088917030527,0.005705791908294344,1
402,2014-04-11,55.549999,56.599998,55.299999,55.919998,50.526196,13631700,-0.006616577489863329,0.012160229333341599,-0.011087250038885887,0.0012533572516868485,0.001253513964901698,-0.0017882547134551174,0.003272550188574197,-0.0012756104414256564,-0.001618357532844561,0.0006438061746709689,0.0038090428162509404,0
403,2014-04-14,56.220001,56.73,54.950001,55.57,50.209949,10787000,0.011696976786035762,0.020874572611121023,-0.011157081158898685,-0.00625890580325128,-0.006259070047545223,0.005866456721254298,0.007432049667086105,0.0071621246475923606,0.004048939175814947,0.005686515026093186,0.009621493611660759,1
404,2014-04-15,55.790001000000004,56.310001,55.110001000000004,56.049999,50.643654,11142900,-0.004638679832982606,0.0046387511978367435,-0.016770705027131183,0.008637736188590983,0.008637829924901919,0.0008563711125151308,-0.0017662801385603943,-0.0004400785091890347,-0.004826040228831263,-0.0033826826651683906,0.000374677378079058,1
405,2014-04-16,56.450001,56.950001,55.93,56.259997999999996,50.833393,9635500,0.003377230834597622,0.012264540073392949,-0.005865588548367828,0.0037466369981558056,0.0037465503575235815,-0.005865613432832095,-0.005847833481971154,-0.0038866964291981443,-0.008300724610760701,-0.007493752132732068,-0.003726717160566051,1
406,2014-04-17,56.450001,57.0,56.27,56.470001,51.023148,11263700,-0.00035417034966944705,0.009385496557720918,-0.0035417212052112346,0.003732723204149524,0.0037328808643561917,-0.007366775148452964,-0.00908450311520348,-0.006717462840726829,-0.011209521671514677,-0.010703054175614679,-0.007898022408983962,1
407,2014-04-21,56.560001,57.299999,56.400002,57.25,51.727905,6231000,-0.01205238427947597,0.0008733449781659353,-0.014847126637554608,0.013812625928588007,0.01381249545794394,-0.016244548471614162,-0.020611367685590132,-0.01877148413391494,-0.022419226200872555,-0.023098699039301507,-0.021542946724890988,1
408,2014-04-22,57.09,58.32,57.02,57.77,52.197746,13972200,-0.011770815302059923,0.009520512376665957,-0.012982516877271921,0.009082969432314458,0.009082931156790597,-0.01748312965206711,-0.024961064566384583,-0.02644972823264624,-0.027765287346372958,-0.030846467716808212,-0.030090595464774328,0
409,2014-04-23,57.75,57.77,57.080002,57.5,51.953796000000004,7736100,0.004347826086956497,0.00469565217391299,-0.007304313043478228,-0.004673706075817963,-0.0046735734527693085,-0.007826090434781219,-0.01610436173913099,-0.020568128695651722,-0.02119131478260794,-0.02550261704347845,-0.025066672463768258,1
410,2014-04-24,57.32,57.82,56.849998,57.529999,51.980892,6714800,-0.0036502521058621173,0.005040865722942378,-0.011819937629409583,0.000521721739130454,0.0005215403317206935,-0.003928367876382621,-0.01586997594072681,-0.01983892032862078,-0.02038935634259187,-0.024940024768642988,-0.025157878645771126,0
411,2014-04-25,57.529999,57.68,57.02,57.240002000000004,51.718876,6227700,0.005066334553936569,0.007686897006048188,-0.003843500913923825,-0.005040796193999442,-0.005040621465287609,0.0038084939270279783,-0.008455665323003347,-0.013673465629857606,-0.014107311701351044,-0.01884700353434665,-0.019374603911905486,0
